name,n_dialogues,n_sentences_dialogue,n_tokens_dialogue,n_tokens_per_sentence,n_extracts_per_summary_rel,n_tokens_per_extract_rel,n_extracts_per_summary_fine,n_tokens_per_extract_fine
train,14729,10,54,5.4,4,11.75,5,3.0
train,14729,5,48,9.6,2,5.0,4,1.25
train,14729,11,69,6.2727272727272725,2,12.5,4,3.5
train,14729,3,45,15.0,1,9.0,1,4.0
train,14729,2,25,12.5,2,8.5,2,4.0
train,14729,2,35,17.5,2,10.0,2,5.0
train,14729,9,151,16.77777777777778,7,19.0,8,6.75
train,14729,7,201,28.714285714285715,2,50.5,3,23.333333333333332
train,14729,36,422,11.722222222222221,15,24.8,13,6.153846153846154
train,14729,3,117,39.0,5,14.2,7,5.571428571428571
train,14729,7,108,15.428571428571429,4,10.5,4,4.5
train,14729,32,254,7.9375,11,17.0,12,5.333333333333333
train,14729,20,263,13.15,8,15.0,9,7.555555555555555
train,14729,13,224,17.23076923076923,5,17.0,5,8.2
train,14729,12,147,12.25,7,12.142857142857142,7,5.428571428571429
train,14729,16,105,6.5625,3,15.0,3,5.333333333333333
train,14729,32,260,8.125,4,17.5,4,3.0
train,14729,4,51,12.75,3,7.666666666666667,4,2.25
train,14729,3,22,7.333333333333333,2,9.0,1,5.0
train,14729,13,191,14.692307692307692,7,22.857142857142858,8,6.75
train,14729,7,72,10.285714285714286,4,12.5,5,5.4
train,14729,10,79,7.9,3,14.666666666666666,3,6.333333333333333
train,14729,10,81,8.1,4,15.5,5,4.6
train,14729,11,72,6.545454545454546,2,13.0,2,7.5
train,14729,11,133,12.090909090909092,5,10.8,5,5.8
train,14729,3,21,7.0,2,8.0,3,2.3333333333333335
train,14729,10,75,7.5,2,15.5,2,7.5
train,14729,9,67,7.444444444444445,4,12.25,6,4.333333333333333
train,14729,4,50,12.5,1,8.0,1,3.0
train,14729,12,155,12.916666666666666,9,13.88888888888889,9,6.666666666666667
train,14729,3,23,7.666666666666667,2,9.5,2,3.0
train,14729,10,137,13.7,5,18.4,7,6.285714285714286
train,14729,14,162,11.571428571428571,6,17.333333333333332,8,5.5
train,14729,10,264,26.4,11,11.545454545454545,12,5.0
train,14729,4,106,26.5,3,17.333333333333332,2,6.5
train,14729,6,55,9.166666666666666,3,12.0,5,2.4
train,14729,15,155,10.333333333333334,6,8.333333333333334,6,3.1666666666666665
train,14729,2,72,36.0,2,9.0,3,3.0
train,14729,5,56,11.2,4,10.75,5,4.2
train,14729,26,210,8.076923076923077,10,16.7,8,6.25
train,14729,10,101,10.1,1,12.0,1,8.0
train,14729,7,174,24.857142857142858,4,11.5,4,6.0
train,14729,35,267,7.628571428571429,9,25.88888888888889,14,4.357142857142857
train,14729,13,103,7.923076923076923,5,14.0,4,6.0
train,14729,9,107,11.88888888888889,4,14.25,3,8.333333333333334
train,14729,4,58,14.5,3,9.666666666666666,3,4.333333333333333
train,14729,32,271,8.46875,11,15.272727272727273,13,5.384615384615385
train,14729,6,69,11.5,2,9.0,2,3.0
train,14729,11,94,8.545454545454545,5,11.4,6,5.0
train,14729,25,352,14.08,9,25.666666666666668,9,8.777777777777779
train,14729,14,270,19.285714285714285,6,14.166666666666666,6,7.833333333333333
train,14729,1,29,29.0,1,13.0,1,8.0
train,14729,2,35,17.5,1,10.0,1,4.0
train,14729,9,76,8.444444444444445,2,12.0,3,4.666666666666667
train,14729,9,206,22.88888888888889,10,16.8,8,11.5
train,14729,12,192,16.0,8,14.75,9,7.444444444444445
train,14729,7,185,26.428571428571427,7,18.142857142857142,6,7.166666666666667
train,14729,15,97,6.466666666666667,4,8.0,4,3.25
train,14729,13,158,12.153846153846153,7,10.142857142857142,5,3.6
train,14729,12,252,21.0,17,11.588235294117647,18,4.444444444444445
train,14729,9,82,9.11111111111111,3,19.0,2,11.0
train,14729,33,279,8.454545454545455,8,24.375,8,10.125
train,14729,5,295,59.0,11,13.545454545454545,7,7.571428571428571
train,14729,16,119,7.4375,5,9.6,5,5.0
train,14729,5,202,40.4,12,10.5,12,5.416666666666667
train,14729,6,71,11.833333333333334,1,22.0,1,13.0
train,14729,17,144,8.470588235294118,8,8.5,8,3.625
train,14729,9,62,6.888888888888889,3,14.666666666666666,4,7.0
train,14729,5,41,8.2,2,9.5,2,3.0
train,14729,3,48,16.0,3,11.666666666666666,2,6.5
train,14729,5,50,10.0,5,7.2,5,2.0
train,14729,3,39,13.0,1,7.0,1,1.0
train,14729,6,98,16.333333333333332,3,20.666666666666668,3,5.666666666666667
train,14729,4,37,9.25,2,13.5,2,6.5
train,14729,17,165,9.705882352941176,11,12.363636363636363,11,5.0
train,14729,6,44,7.333333333333333,2,13.5,2,5.0
train,14729,9,75,8.333333333333334,3,11.333333333333334,3,6.0
train,14729,31,219,7.064516129032258,9,20.444444444444443,18,4.0
train,14729,5,50,10.0,1,14.0,2,3.5
train,14729,12,278,23.166666666666668,11,19.09090909090909,10,10.1
train,14729,47,380,8.085106382978724,11,29.818181818181817,12,7.166666666666667
train,14729,6,40,6.666666666666667,2,8.5,2,3.0
train,14729,2,134,67.0,3,11.0,2,5.5
train,14729,1,39,39.0,1,13.0,2,4.5
train,14729,11,74,6.7272727272727275,3,13.333333333333334,4,2.75
train,14729,5,49,9.8,3,10.0,3,3.3333333333333335
train,14729,3,33,11.0,3,11.0,4,4.25
train,14729,14,131,9.357142857142858,9,11.777777777777779,9,5.555555555555555
train,14729,42,395,9.404761904761905,7,47.714285714285715,9,6.444444444444445
train,14729,7,41,5.857142857142857,2,15.0,2,8.5
train,14729,4,85,21.25,3,10.333333333333334,3,5.0
train,14729,1,68,68.0,3,14.333333333333334,4,7.25
train,14729,1,74,74.0,1,17.0,1,12.0
train,14729,6,120,20.0,5,9.0,5,2.4
train,14729,10,214,21.4,9,16.666666666666668,9,9.0
train,14729,4,60,15.0,1,8.0,2,2.5
train,14729,8,106,13.25,3,10.666666666666666,3,5.333333333333333
train,14729,11,151,13.727272727272727,1,29.0,1,14.0
train,14729,3,92,30.666666666666668,4,11.0,5,5.2
train,14729,4,81,20.25,7,9.0,6,3.1666666666666665
train,14729,10,90,9.0,5,15.4,4,4.5
train,14729,14,99,7.071428571428571,4,16.0,3,8.333333333333334
train,14729,2,56,28.0,3,13.0,3,5.666666666666667
train,14729,6,58,9.666666666666666,2,19.0,4,5.25
train,14729,7,252,36.0,14,16.357142857142858,16,6.6875
train,14729,3,66,22.0,2,9.5,2,5.5
train,14729,11,73,6.636363636363637,4,10.25,5,4.0
train,14729,55,431,7.836363636363636,14,18.571428571428573,13,3.8461538461538463
train,14729,3,39,13.0,1,14.0,2,4.5
train,14729,3,25,8.333333333333334,1,11.0,1,7.0
train,14729,7,173,24.714285714285715,8,14.375,6,7.166666666666667
train,14729,1,45,45.0,2,14.5,2,8.0
train,14729,5,34,6.8,3,11.333333333333334,3,4.333333333333333
train,14729,30,351,11.7,12,22.333333333333332,11,7.454545454545454
train,14729,8,81,10.125,2,17.0,2,8.0
train,14729,9,274,30.444444444444443,11,14.181818181818182,9,6.777777777777778
train,14729,4,136,34.0,7,9.428571428571429,8,3.25
train,14729,25,252,10.08,6,15.333333333333334,6,8.5
train,14729,15,145,9.666666666666666,4,10.5,3,6.333333333333333
train,14729,12,190,15.833333333333334,8,11.75,9,4.888888888888889
train,14729,5,33,6.6,1,9.0,1,1.0
train,14729,4,75,18.75,4,8.75,5,3.6
train,14729,11,93,8.454545454545455,3,8.666666666666666,3,3.3333333333333335
train,14729,11,172,15.636363636363637,8,10.875,7,4.285714285714286
train,14729,4,30,7.5,2,9.0,2,4.0
train,14729,23,264,11.478260869565217,15,15.066666666666666,11,5.909090909090909
train,14729,5,108,21.6,1,22.0,1,7.0
train,14729,2,47,23.5,2,12.0,2,8.0
train,14729,23,152,6.608695652173913,8,12.0,6,5.166666666666667
train,14729,4,42,10.5,6,7.0,0,0.0
train,14729,3,45,15.0,3,7.333333333333333,3,2.3333333333333335
train,14729,6,35,5.833333333333333,2,9.5,2,3.0
train,14729,5,161,32.2,12,10.5,14,3.857142857142857
train,14729,4,74,18.5,4,11.0,4,5.75
train,14729,43,404,9.395348837209303,13,29.153846153846153,14,6.928571428571429
train,14729,20,189,9.45,3,12.0,4,4.0
train,14729,4,29,7.25,3,7.666666666666667,4,1.75
train,14729,3,61,20.333333333333332,2,11.0,3,2.3333333333333335
train,14729,3,84,28.0,6,10.166666666666666,6,4.666666666666667
train,14729,30,254,8.466666666666667,9,19.0,9,7.444444444444445
train,14729,8,69,8.625,4,8.25,4,3.5
train,14729,31,194,6.258064516129032,9,12.88888888888889,8,3.0
train,14729,3,39,13.0,2,14.0,2,7.5
train,14729,23,361,15.695652173913043,10,26.8,10,9.4
train,14729,5,41,8.2,2,16.5,2,9.0
train,14729,6,90,15.0,3,8.0,4,2.5
train,14729,2,69,34.5,2,11.5,2,6.0
train,14729,3,39,13.0,2,9.5,2,2.5
train,14729,12,193,16.083333333333332,5,13.8,5,4.6
train,14729,6,84,14.0,4,11.75,4,6.25
train,14729,10,243,24.3,13,15.461538461538462,13,6.615384615384615
train,14729,12,108,9.0,4,15.75,5,4.4
train,14729,10,151,15.1,5,12.0,4,4.25
train,14729,7,43,6.142857142857143,2,16.5,2,5.5
train,14729,14,132,9.428571428571429,9,10.666666666666666,9,4.555555555555555
train,14729,19,165,8.68421052631579,3,21.0,2,8.0
train,14729,3,76,25.333333333333332,1,15.0,1,5.0
train,14729,6,114,19.0,6,11.833333333333334,7,5.142857142857143
train,14729,3,30,10.0,3,8.333333333333334,3,3.3333333333333335
train,14729,8,48,6.0,1,14.0,1,5.0
train,14729,3,29,9.666666666666666,2,9.0,3,2.6666666666666665
train,14729,6,60,10.0,3,17.666666666666668,3,8.333333333333334
train,14729,9,82,9.11111111111111,4,17.75,6,8.166666666666666
train,14729,8,56,7.0,4,9.5,3,4.0
train,14729,7,176,25.142857142857142,6,11.333333333333334,4,4.25
train,14729,4,25,6.25,2,9.5,2,4.0
train,14729,48,332,6.916666666666667,11,17.545454545454547,9,6.0
train,14729,2,34,17.0,3,9.0,3,3.6666666666666665
train,14729,12,244,20.333333333333332,5,17.2,4,11.5
train,14729,14,119,8.5,7,10.571428571428571,6,5.0
train,14729,8,81,10.125,3,19.666666666666668,4,5.5
train,14729,14,190,13.571428571428571,5,23.8,3,9.0
train,14729,11,102,9.272727272727273,4,22.75,4,5.75
train,14729,8,141,17.625,7,10.142857142857142,8,3.5
train,14729,14,139,9.928571428571429,8,16.0,8,6.0
train,14729,11,88,8.0,3,17.666666666666668,4,6.0
train,14729,7,87,12.428571428571429,3,15.0,4,5.5
train,14729,11,191,17.363636363636363,11,15.090909090909092,10,8.3
train,14729,3,24,8.0,2,7.0,3,1.6666666666666667
train,14729,9,129,14.333333333333334,4,13.75,4,8.25
train,14729,3,37,12.333333333333334,1,14.0,1,1.0
train,14729,51,342,6.705882352941177,9,13.333333333333334,6,4.333333333333333
train,14729,9,190,21.11111111111111,11,14.363636363636363,11,6.363636363636363
train,14729,5,52,10.4,3,7.0,4,2.5
train,14729,11,205,18.636363636363637,8,22.375,7,8.142857142857142
train,14729,8,88,11.0,3,10.666666666666666,4,3.5
train,14729,17,172,10.117647058823529,5,16.8,4,6.25
train,14729,6,46,7.666666666666667,2,6.5,2,2.0
train,14729,4,94,23.5,4,13.5,4,7.5
train,14729,15,263,17.533333333333335,15,13.133333333333333,7,7.0
train,14729,6,127,21.166666666666668,1,12.0,1,4.0
train,14729,37,336,9.08108108108108,14,19.428571428571427,13,7.923076923076923
train,14729,4,75,18.75,4,12.75,4,6.0
train,14729,7,123,17.571428571428573,7,16.857142857142858,14,4.571428571428571
train,14729,9,98,10.88888888888889,5,14.6,4,7.5
train,14729,9,69,7.666666666666667,4,14.5,3,9.333333333333334
train,14729,4,76,19.0,4,7.25,3,3.3333333333333335
train,14729,5,98,19.6,5,17.6,5,6.4
train,14729,14,176,12.571428571428571,7,16.428571428571427,8,6.125
train,14729,5,55,11.0,3,12.333333333333334,6,2.8333333333333335
train,14729,5,42,8.4,3,11.0,4,4.5
train,14729,29,285,9.827586206896552,11,14.636363636363637,10,6.1
train,14729,17,125,7.352941176470588,4,15.5,4,6.25
train,14729,20,160,8.0,7,12.0,7,3.0
train,14729,12,133,11.083333333333334,2,21.0,2,8.0
train,14729,5,73,14.6,3,10.0,3,4.333333333333333
train,14729,23,205,8.91304347826087,2,13.5,1,9.0
train,14729,13,193,14.846153846153847,9,11.666666666666666,11,4.7272727272727275
train,14729,3,48,16.0,1,6.0,1,1.0
train,14729,4,90,22.5,4,20.5,4,12.5
train,14729,3,47,15.666666666666666,3,9.333333333333334,3,3.3333333333333335
train,14729,25,236,9.44,6,15.666666666666666,6,7.333333333333333
train,14729,5,29,5.8,3,8.333333333333334,2,3.5
train,14729,5,94,18.8,6,11.5,5,5.2
train,14729,36,285,7.916666666666667,15,18.666666666666668,13,4.769230769230769
train,14729,4,184,46.0,6,9.333333333333334,7,3.4285714285714284
train,14729,2,30,15.0,3,8.0,3,2.0
train,14729,5,187,37.4,9,12.444444444444445,9,7.111111111111111
train,14729,3,38,12.666666666666666,2,8.5,3,3.3333333333333335
train,14729,9,62,6.888888888888889,7,8.857142857142858,0,0.0
train,14729,4,86,21.5,3,11.666666666666666,3,6.333333333333333
train,14729,13,131,10.076923076923077,2,19.0,3,3.6666666666666665
train,14729,13,91,7.0,7,10.142857142857142,8,2.75
train,14729,13,127,9.76923076923077,4,10.5,4,6.25
train,14729,7,72,10.285714285714286,2,23.5,3,10.666666666666666
train,14729,4,44,11.0,3,8.666666666666666,3,4.666666666666667
train,14729,4,25,6.25,3,8.333333333333334,3,3.0
train,14729,40,399,9.975,13,19.76923076923077,11,8.454545454545455
train,14729,21,248,11.80952380952381,5,14.4,5,5.2
train,14729,10,175,17.5,10,14.8,10,8.6
train,14729,4,55,13.75,1,14.0,1,7.0
train,14729,31,316,10.193548387096774,17,15.529411764705882,17,5.647058823529412
train,14729,7,77,11.0,2,9.0,3,3.6666666666666665
train,14729,7,65,9.285714285714286,3,9.666666666666666,3,5.0
train,14729,4,93,23.25,5,11.8,5,5.0
train,14729,1,53,53.0,5,7.0,5,1.8
train,14729,15,177,11.8,4,13.75,3,3.3333333333333335
train,14729,11,201,18.272727272727273,11,10.090909090909092,12,4.0
train,14729,13,80,6.153846153846154,4,18.25,6,3.5
train,14729,22,306,13.909090909090908,13,18.923076923076923,16,8.875
train,14729,9,74,8.222222222222221,3,12.666666666666666,3,6.0
train,14729,18,238,13.222222222222221,8,22.375,10,9.8
train,14729,7,72,10.285714285714286,2,13.5,2,7.0
train,14729,9,130,14.444444444444445,5,13.8,4,7.5
train,14729,7,258,36.857142857142854,7,15.0,7,7.285714285714286
train,14729,7,100,14.285714285714286,5,15.6,5,8.4
train,14729,4,69,17.25,1,19.0,1,5.0
train,14729,13,145,11.153846153846153,7,10.0,8,4.25
train,14729,40,356,8.9,12,20.666666666666668,12,6.0
train,14729,15,111,7.4,5,13.6,6,4.166666666666667
train,14729,3,30,10.0,3,8.333333333333334,3,3.3333333333333335
train,14729,24,172,7.166666666666667,7,15.857142857142858,10,6.1
train,14729,7,46,6.571428571428571,2,15.0,3,2.0
train,14729,3,81,27.0,6,11.0,7,4.714285714285714
train,14729,2,22,11.0,1,7.0,1,3.0
train,14729,22,242,11.0,8,25.0,9,13.666666666666666
train,14729,6,79,13.166666666666666,2,11.5,3,3.3333333333333335
train,14729,15,110,7.333333333333333,2,17.0,2,3.0
train,14729,5,154,30.8,6,13.333333333333334,5,7.6
train,14729,6,155,25.833333333333332,7,12.428571428571429,8,4.125
train,14729,3,227,75.66666666666667,13,11.307692307692308,13,5.384615384615385
train,14729,13,98,7.538461538461538,5,13.2,5,4.8
train,14729,10,140,14.0,5,20.8,6,7.833333333333333
train,14729,3,44,14.666666666666666,3,9.333333333333334,3,5.0
train,14729,11,147,13.363636363636363,2,14.0,2,2.5
train,14729,18,279,15.5,10,17.5,6,10.833333333333334
train,14729,9,74,8.222222222222221,4,10.25,5,3.0
train,14729,11,132,12.0,6,11.333333333333334,5,7.0
train,14729,5,49,9.8,2,9.0,3,1.6666666666666667
train,14729,17,146,8.588235294117647,4,23.5,3,8.333333333333334
train,14729,2,18,9.0,1,8.0,1,2.0
train,14729,3,23,7.666666666666667,2,7.5,2,2.5
train,14729,35,394,11.257142857142858,9,36.44444444444444,4,6.0
train,14729,15,117,7.8,1,21.0,1,16.0
train,14729,6,52,8.666666666666666,2,12.0,3,3.6666666666666665
train,14729,9,192,21.333333333333332,10,14.2,10,5.3
train,14729,2,119,59.5,3,15.333333333333334,1,10.0
train,14729,5,55,11.0,2,11.5,3,4.333333333333333
train,14729,3,96,32.0,4,11.25,4,5.0
train,14729,5,91,18.2,6,13.5,8,4.75
train,14729,6,47,7.833333333333333,4,10.0,4,3.25
train,14729,11,133,12.090909090909092,9,11.88888888888889,7,4.857142857142857
train,14729,4,52,13.0,2,10.0,2,3.5
train,14729,5,23,4.6,3,7.666666666666667,0,0.0
train,14729,3,23,7.666666666666667,1,11.0,1,6.0
train,14729,51,506,9.92156862745098,16,26.375,24,6.875
train,14729,2,20,10.0,3,6.666666666666667,0,0.0
train,14729,5,60,12.0,4,12.75,4,3.25
train,14729,2,72,36.0,5,7.2,5,3.2
train,14729,19,162,8.526315789473685,9,11.222222222222221,9,4.444444444444445
train,14729,9,205,22.77777777777778,11,10.363636363636363,14,3.9285714285714284
train,14729,8,107,13.375,9,8.555555555555555,7,3.142857142857143
train,14729,9,91,10.11111111111111,2,11.5,2,6.5
train,14729,9,69,7.666666666666667,3,14.666666666666666,4,3.75
train,14729,6,93,15.5,5,13.2,5,5.0
train,14729,6,95,15.833333333333334,3,16.0,3,10.0
train,14729,10,46,4.6,2,12.5,2,3.0
train,14729,5,43,8.6,1,8.0,2,2.0
train,14729,2,22,11.0,2,9.0,2,3.5
train,14729,2,60,30.0,2,17.5,2,5.5
train,14729,13,125,9.615384615384615,3,16.666666666666668,3,8.333333333333334
train,14729,9,143,15.88888888888889,10,8.0,9,2.888888888888889
train,14729,4,212,53.0,10,13.2,9,5.666666666666667
train,14729,3,37,12.333333333333334,2,11.0,2,4.5
train,14729,20,224,11.2,8,23.25,8,6.5
train,14729,6,113,18.833333333333332,8,10.25,8,4.25
train,14729,3,62,20.666666666666668,6,9.333333333333334,7,3.2857142857142856
train,14729,4,76,19.0,2,19.5,7,3.4285714285714284
train,14729,15,163,10.866666666666667,7,20.428571428571427,8,3.875
train,14729,2,70,35.0,3,11.333333333333334,3,6.666666666666667
train,14729,13,136,10.461538461538462,6,12.333333333333334,7,5.857142857142857
train,14729,5,61,12.2,3,7.0,4,2.0
train,14729,16,135,8.4375,7,14.428571428571429,7,5.428571428571429
train,14729,7,140,20.0,4,9.25,4,2.5
train,14729,20,263,13.15,8,16.375,6,7.333333333333333
train,14729,13,152,11.692307692307692,8,12.625,8,4.75
train,14729,12,187,15.583333333333334,9,14.777777777777779,8,8.5
train,14729,7,174,24.857142857142858,10,12.5,10,4.8
train,14729,12,152,12.666666666666666,7,11.0,7,4.571428571428571
train,14729,1,59,59.0,3,12.333333333333334,2,8.0
train,14729,4,37,9.25,2,11.0,2,3.5
train,14729,10,129,12.9,5,8.4,5,2.4
train,14729,9,149,16.555555555555557,7,17.428571428571427,7,9.857142857142858
train,14729,3,49,16.333333333333332,3,12.333333333333334,3,7.0
train,14729,33,268,8.121212121212121,13,15.23076923076923,13,5.846153846153846
train,14729,10,108,10.8,3,9.666666666666666,3,5.333333333333333
train,14729,35,431,12.314285714285715,16,22.0,14,10.571428571428571
train,14729,8,116,14.5,7,15.857142857142858,9,6.777777777777778
train,14729,3,29,9.666666666666666,1,8.0,2,2.0
train,14729,4,42,10.5,2,12.0,3,5.333333333333333
train,14729,3,111,37.0,3,12.666666666666666,4,5.0
train,14729,10,179,17.9,4,14.5,2,10.0
train,14729,14,158,11.285714285714286,4,11.5,3,4.666666666666667
train,14729,2,43,21.5,3,9.666666666666666,3,4.666666666666667
train,14729,2,40,20.0,2,10.5,2,5.0
train,14729,20,240,12.0,7,21.714285714285715,4,7.25
train,14729,1,20,20.0,1,6.0,1,2.0
train,14729,21,169,8.047619047619047,13,11.923076923076923,11,4.181818181818182
train,14729,2,24,12.0,2,8.0,2,3.5
train,14729,8,217,27.125,10,17.8,13,6.769230769230769
train,14729,8,50,6.25,3,13.0,3,4.333333333333333
train,14729,12,161,13.416666666666666,6,17.833333333333332,7,6.571428571428571
train,14729,5,153,30.6,4,21.25,6,4.666666666666667
train,14729,15,102,6.8,5,13.0,5,4.6
train,14729,2,56,28.0,2,23.5,2,10.5
train,14729,21,194,9.238095238095237,7,18.714285714285715,5,4.6
train,14729,5,145,29.0,5,14.6,4,6.5
train,14729,4,48,12.0,3,8.666666666666666,3,3.3333333333333335
train,14729,8,84,10.5,2,15.5,2,5.0
train,14729,7,35,5.0,1,22.0,1,6.0
train,14729,4,67,16.75,4,8.25,4,3.5
train,14729,38,578,15.210526315789474,22,24.40909090909091,25,8.64
train,14729,5,37,7.4,2,7.0,2,2.5
train,14729,26,194,7.461538461538462,10,17.5,15,4.066666666666666
train,14729,5,67,13.4,4,8.5,4,2.5
train,14729,9,52,5.777777777777778,1,32.0,1,4.0
train,14729,38,474,12.473684210526315,8,20.125,8,6.0
train,14729,21,194,9.238095238095237,9,12.333333333333334,5,7.8
train,14729,5,132,26.4,8,10.875,9,4.888888888888889
train,14729,5,66,13.2,4,14.75,3,4.333333333333333
train,14729,10,187,18.7,12,12.666666666666666,17,4.352941176470588
train,14729,2,30,15.0,1,13.0,1,8.0
train,14729,6,59,9.833333333333334,3,15.333333333333334,5,4.4
train,14729,4,136,34.0,5,17.8,4,8.75
train,14729,8,171,21.375,9,14.333333333333334,10,4.6
train,14729,21,152,7.238095238095238,7,13.571428571428571,7,7.857142857142857
train,14729,9,195,21.666666666666668,4,11.5,4,4.5
train,14729,15,134,8.933333333333334,4,13.5,4,5.0
train,14729,4,58,14.5,4,11.5,5,3.6
train,14729,29,318,10.96551724137931,11,17.454545454545453,19,4.894736842105263
train,14729,12,115,9.583333333333334,8,11.125,8,5.75
train,14729,36,332,9.222222222222221,12,21.833333333333332,15,2.933333333333333
train,14729,2,111,55.5,6,11.5,6,6.0
train,14729,14,126,9.0,8,11.375,8,4.625
train,14729,5,307,61.4,14,16.928571428571427,13,10.615384615384615
train,14729,15,143,9.533333333333333,7,19.142857142857142,7,8.0
train,14729,5,67,13.4,4,11.25,5,4.2
train,14729,16,193,12.0625,5,27.6,4,6.75
train,14729,8,259,32.375,12,13.75,10,5.6
train,14729,6,63,10.5,3,13.0,5,4.4
train,14729,25,204,8.16,6,23.666666666666668,6,5.333333333333333
train,14729,7,83,11.857142857142858,4,12.25,4,5.25
train,14729,11,110,10.0,5,10.6,5,5.6
train,14729,5,63,12.6,4,15.75,6,5.0
train,14729,6,381,63.5,15,16.066666666666666,8,8.125
train,14729,7,46,6.571428571428571,2,18.5,2,6.5
train,14729,34,240,7.0588235294117645,1,29.0,0,0.0
train,14729,36,522,14.5,23,18.52173913043478,17,5.882352941176471
train,14729,1,22,22.0,2,6.0,2,2.5
train,14729,2,59,29.5,2,13.0,3,5.333333333333333
train,14729,36,369,10.25,6,19.666666666666668,5,11.4
train,14729,6,42,7.0,2,11.5,2,3.5
train,14729,15,108,7.2,6,13.333333333333334,6,5.0
