name,n_dialogues,n_sentences_dialogue,n_tokens_dialogue,n_tokens_per_sentence,n_tokens_max_per_sentence_dialoguen_extracts_per_summary_rel,n_tokens_per_extract_rel,n_tokens_min_per_extract_rel,n_tokens_max_per_extract_rel,n_extracts_per_summary_fine,n_tokens_per_extract_fine,n_tokens_min_per_extract_fine,n_tokens_max_per_extract_fine,n_tokens_max_per_sentence_dialogue,n_extracts_per_summary_rel
train,14729,2,31,15.5,,6.0,6,6,1,2.0,2,2,22.0,1.0
train,14729,3,38,12.666666666666666,,7.666666666666667,7,9,4,2.25,2,3,16.0,3.0
train,14729,4,55,13.75,,6.5,6,7,2,2.5,2,3,35.0,2.0
train,14729,9,140,15.555555555555555,,13.428571428571429,3,21,7,7.0,1,13,41.0,7.0
train,14729,6,54,9.0,,13.5,5,12,2,8.0,7,9,12.0,2.0
train,14729,11,159,14.454545454545455,,9.666666666666666,3,10,3,4.0,2,7,37.0,3.0
train,14729,14,154,11.0,,8.076923076923077,2,13,8,2.75,1,5,61.0,13.0
train,14729,6,179,29.833333333333332,,13.666666666666666,11,16,3,7.0,6,9,65.0,3.0
train,14729,2,61,30.5,,10.0,6,15,3,4.0,1,9,35.0,3.0
train,14729,5,107,21.4,,9.333333333333334,9,10,2,5.0,5,5,42.0,3.0
train,14729,8,200,25.0,,12.3,2,16,10,4.2,1,7,57.0,10.0
train,14729,11,92,8.363636363636363,,14.8,3,21,5,9.0,4,19,21.0,5.0
train,14729,4,26,6.5,,11.0,11,11,1,7.0,7,7,12.0,1.0
train,14729,3,61,20.333333333333332,,14.0,10,17,4,5.75,3,8,34.0,3.0
train,14729,15,87,5.8,,11.666666666666666,4,13,3,4.0,1,9,13.0,3.0
train,14729,31,308,9.935483870967742,,20.23076923076923,2,22,15,6.8,1,13,31.0,13.0
train,14729,2,153,76.5,,12.833333333333334,8,19,6,6.0,2,9,135.0,6.0
train,14729,17,173,10.176470588235293,,15.11111111111111,3,20,6,6.166666666666667,2,17,42.0,9.0
train,14729,8,166,20.75,,15.3,5,19,9,6.888888888888889,1,11,45.0,10.0
train,14729,6,88,14.666666666666666,,21.666666666666668,12,20,3,5.666666666666667,2,8,37.0,3.0
train,14729,19,135,7.105263157894737,,17.285714285714285,2,21,13,2.6153846153846154,1,7,18.0,7.0
train,14729,6,164,27.333333333333332,,12.0,4,30,7,5.0,3,13,58.0,6.0
train,14729,15,189,12.6,,23.666666666666668,3,21,2,11.0,4,18,42.0,3.0
train,14729,21,136,6.476190476190476,,17.0,3,16,6,4.333333333333333,2,8,16.0,5.0
train,14729,32,278,8.6875,,25.5,3,25,6,7.666666666666667,2,14,25.0,6.0
train,14729,8,100,12.5,,13.75,6,14,3,7.0,5,10,23.0,4.0
train,14729,19,159,8.368421052631579,,14.666666666666666,3,21,8,5.375,1,15,24.0,6.0
train,14729,17,235,13.823529411764707,,16.333333333333332,2,17,6,6.5,1,13,42.0,6.0
train,14729,5,88,17.6,,7.4,4,11,5,2.2,1,4,46.0,5.0
train,14729,3,104,34.666666666666664,,14.4,10,21,5,8.0,3,15,54.0,5.0
train,14729,6,128,21.333333333333332,,16.0,5,23,6,6.333333333333333,3,12,46.0,6.0
train,14729,5,48,9.6,,10.0,10,10,1,2.0,2,2,14.0,1.0
train,14729,11,109,9.909090909090908,,17.0,7,10,1,9.0,9,9,16.0,1.0
train,14729,59,435,7.372881355932203,,17.25,3,24,17,5.235294117647059,2,12,25.0,16.0
train,14729,10,125,12.5,,16.6,5,28,7,6.428571428571429,1,22,35.0,5.0
train,14729,4,41,10.25,,7.5,3,7,2,1.5,1,2,17.0,2.0
train,14729,10,83,8.3,,15.6,2,17,5,5.8,1,10,14.0,5.0
train,14729,22,223,10.136363636363637,,14.181818181818182,3,23,9,7.333333333333333,1,22,33.0,11.0
train,14729,2,16,8.0,,6.0,6,6,3,1.3333333333333333,1,2,9.0,1.0
train,14729,10,78,7.8,,9.0,5,11,4,2.25,1,4,16.0,4.0
train,14729,9,62,6.888888888888889,,16.0,5,17,2,8.5,8,9,17.0,2.0
train,14729,10,116,11.6,,9.857142857142858,3,14,7,5.142857142857143,2,10,40.0,7.0
train,14729,4,72,18.0,,19.666666666666668,3,38,4,10.0,4,17,50.0,3.0
train,14729,3,26,8.666666666666666,,10.0,10,10,2,3.0,2,4,18.0,1.0
train,14729,7,57,8.142857142857142,,8.0,3,9,4,2.75,2,4,14.0,4.0
train,14729,14,146,10.428571428571429,,15.75,3,21,3,3.6666666666666665,3,4,31.0,4.0
train,14729,13,150,11.538461538461538,,10.0,3,12,6,5.333333333333333,3,8,27.0,6.0
train,14729,3,39,13.0,,10.0,8,12,3,5.333333333333333,4,6,24.0,3.0
train,14729,10,155,15.5,,10.9,7,20,12,4.5,1,11,38.0,10.0
train,14729,9,102,11.333333333333334,,11.8,3,14,5,6.4,4,9,26.0,5.0
train,14729,13,156,12.0,,20.666666666666668,5,17,5,9.2,2,15,31.0,6.0
train,14729,36,277,7.694444444444445,,26.6,3,22,6,9.333333333333334,1,17,21.0,5.0
train,14729,8,321,40.125,,16.428571428571427,9,31,12,6.583333333333333,2,12,130.0,14.0
train,14729,4,34,8.5,,12.0,10,14,3,4.666666666666667,1,9,15.0,2.0
train,14729,6,66,11.0,,15.666666666666666,3,18,2,6.5,5,8,27.0,3.0
train,14729,5,62,12.4,,25.5,13,22,3,6.333333333333333,1,9,22.0,2.0
train,14729,9,50,5.555555555555555,,10.5,3,11,2,5.5,2,9,11.0,2.0
train,14729,19,146,7.684210526315789,,14.857142857142858,3,15,9,5.888888888888889,1,12,15.0,7.0
train,14729,4,124,31.0,,21.8,12,35,7,9.285714285714286,2,23,51.0,5.0
train,14729,28,325,11.607142857142858,,27.333333333333332,3,31,10,10.1,3,26,31.0,9.0
train,14729,19,381,20.05263157894737,,26.88888888888889,3,47,11,11.272727272727273,2,44,61.0,9.0
train,14729,35,549,15.685714285714285,,23.05263157894737,3,48,21,10.619047619047619,2,36,48.0,19.0
train,14729,7,142,20.285714285714285,,15.428571428571429,1,20,7,7.428571428571429,3,13,40.0,7.0
train,14729,7,196,28.0,,12.25,7,20,7,5.571428571428571,3,11,88.0,8.0
train,14729,5,41,8.2,,10.333333333333334,3,10,3,5.0,3,8,17.0,3.0
train,14729,22,211,9.590909090909092,,11.5,3,24,7,4.285714285714286,1,8,48.0,12.0
train,14729,8,74,9.25,,14.0,14,14,1,9.0,9,9,18.0,1.0
train,14729,12,114,9.5,,9.88888888888889,3,12,10,4.9,1,10,41.0,9.0
train,14729,10,147,14.7,,12.666666666666666,3,13,6,4.833333333333333,1,10,33.0,9.0
train,14729,3,34,11.333333333333334,,8.5,3,7,2,2.5,2,3,18.0,2.0
train,14729,5,44,8.8,,12.666666666666666,3,11,3,4.666666666666667,2,7,15.0,3.0
train,14729,11,128,11.636363636363637,,16.2,3,16,5,9.2,5,14,22.0,5.0
train,14729,1,18,18.0,,5.0,5,5,1,1.0,1,1,18.0,1.0
train,14729,40,347,8.675,,15.857142857142858,3,23,5,5.2,3,10,23.0,7.0
train,14729,13,178,13.692307692307692,,11.142857142857142,3,17,10,2.7,1,5,72.0,7.0
train,14729,23,156,6.782608695652174,,13.6,3,20,4,1.0,1,1,20.0,5.0
train,14729,14,157,11.214285714285714,,17.5,3,21,4,9.25,2,17,33.0,4.0
train,14729,16,175,10.9375,,10.083333333333334,1,16,12,4.5,2,10,28.0,12.0
train,14729,6,55,9.166666666666666,,11.0,3,11,4,4.75,4,6,36.0,5.0
train,14729,16,211,13.1875,,18.5,3,23,7,7.571428571428571,5,10,23.0,8.0
train,14729,10,72,7.2,,12.0,3,14,6,6.5,2,9,14.0,6.0
train,14729,4,42,10.5,,9.5,2,11,2,3.5,1,6,16.0,2.0
train,14729,5,57,11.4,,15.0,8,14,6,4.0,1,7,23.0,3.0
train,14729,13,109,8.384615384615385,,13.5,6,15,3,6.333333333333333,4,11,18.0,4.0
train,14729,12,226,18.833333333333332,,14.428571428571429,3,19,5,9.0,3,15,43.0,7.0
train,14729,4,36,9.0,,10.0,5,5,1,3.0,3,3,22.0,1.0
train,14729,37,198,5.351351351351352,,11.857142857142858,3,15,8,4.375,1,10,15.0,7.0
train,14729,4,37,9.25,,9.25,3,13,4,3.75,1,10,13.0,4.0
train,14729,28,229,8.178571428571429,,21.2,3,29,6,5.666666666666667,4,8,29.0,5.0
train,14729,11,116,10.545454545454545,,11.6,3,14,5,6.4,4,9,31.0,5.0
train,14729,4,115,28.75,,9.6,3,14,5,4.2,1,6,51.0,5.0
train,14729,5,134,26.8,,14.0,10,18,3,8.0,5,13,63.0,3.0
train,14729,1,33,33.0,,8.25,8,9,3,2.6666666666666665,1,4,33.0,4.0
train,14729,39,413,10.58974358974359,,18.2,1,30,11,9.454545454545455,2,24,30.0,15.0
train,14729,3,50,16.666666666666668,,8.0,5,11,2,3.0,1,5,28.0,2.0
train,14729,15,334,22.266666666666666,,15.461538461538462,3,25,11,4.363636363636363,1,10,87.0,13.0
train,14729,2,67,33.5,,19.0,19,19,2,7.5,5,10,53.0,1.0
train,14729,9,57,6.333333333333333,,10.25,2,8,5,2.8,1,5,11.0,4.0
train,14729,46,316,6.869565217391305,,22.2,3,20,12,8.333333333333334,2,15,20.0,10.0
train,14729,8,132,16.5,,40.666666666666664,1,44,6,11.666666666666666,1,26,44.0,3.0
train,14729,11,174,15.818181818181818,,17.5,1,20,8,9.25,1,17,31.0,10.0
train,14729,39,251,6.435897435897436,,13.363636363636363,3,12,13,4.0,1,6,17.0,11.0
train,14729,4,53,13.25,,13.333333333333334,5,25,4,4.5,1,12,30.0,3.0
train,14729,4,54,13.5,,8.0,8,8,1,1.0,1,1,32.0,1.0
train,14729,24,158,6.583333333333333,,15.4,3,16,5,3.8,2,6,15.0,5.0
train,14729,13,153,11.76923076923077,,11.333333333333334,3,19,2,8.0,1,15,27.0,3.0
train,14729,5,60,12.0,,9.0,9,9,1,3.0,3,3,16.0,1.0
train,14729,6,91,15.166666666666666,,12.0,3,16,3,7.333333333333333,3,12,25.0,3.0
train,14729,23,349,15.173913043478262,,22.133333333333333,1,28,16,7.6875,2,18,32.0,15.0
train,14729,29,396,13.655172413793103,,22.133333333333333,3,30,19,5.052631578947368,1,16,35.0,15.0
train,14729,5,44,8.8,,15.0,3,14,2,10.0,9,11,14.0,2.0
train,14729,15,254,16.933333333333334,,19.53846153846154,3,37,16,7.75,1,14,57.0,13.0
train,14729,2,97,48.5,,7.25,6,9,6,2.1666666666666665,1,5,91.0,4.0
train,14729,9,166,18.444444444444443,,12.2,9,14,5,3.4,1,6,38.0,5.0
train,14729,6,89,14.833333333333334,,7.5,3,9,5,2.2,1,5,26.0,4.0
train,14729,10,194,19.4,,14.875,5,25,11,5.363636363636363,1,13,65.0,8.0
train,14729,4,26,6.5,,7.0,7,7,1,1.0,1,1,10.0,1.0
train,14729,12,149,12.416666666666666,,12.714285714285714,3,16,8,4.125,2,8,28.0,7.0
train,14729,4,32,8.0,,12.0,3,11,2,5.0,4,6,11.0,2.0
train,14729,18,177,9.833333333333334,,11.454545454545455,3,20,12,5.833333333333333,1,19,28.0,11.0
train,14729,9,108,12.0,,12.0,5,16,6,6.0,2,11,26.0,6.0
train,14729,4,37,9.25,,7.5,7,8,3,2.3333333333333335,1,4,16.0,2.0
train,14729,60,784,13.066666666666666,,38.23529411764706,3,35,9,5.888888888888889,1,12,59.0,17.0
train,14729,4,50,12.5,,13.0,1,11,2,5.0,1,9,23.0,2.0
train,14729,23,285,12.391304347826088,,22.545454545454547,3,25,7,11.0,7,21,31.0,11.0
train,14729,6,102,17.0,,13.5,10,18,7,5.428571428571429,3,8,38.0,6.0
train,14729,3,23,7.666666666666667,,7.5,7,8,2,3.5,3,4,15.0,2.0
train,14729,14,231,16.5,,18.11111111111111,3,23,8,8.0,1,14,52.0,9.0
train,14729,12,97,8.083333333333334,,12.8,3,18,5,5.8,3,13,18.0,5.0
train,14729,16,129,8.0625,,16.666666666666668,3,14,5,8.0,1,13,26.0,6.0
train,14729,3,30,10.0,,7.0,1,7,3,1.6666666666666667,1,2,13.0,2.0
train,14729,15,121,8.066666666666666,,17.0,3,17,6,5.5,1,8,27.0,6.0
train,14729,7,111,15.857142857142858,,27.75,3,24,4,4.25,1,6,34.0,4.0
train,14729,5,35,7.0,,10.0,9,11,3,3.0,2,5,14.0,2.0
train,14729,5,63,12.6,,8.666666666666666,3,10,2,4.0,1,7,25.0,3.0
train,14729,2,18,9.0,,5.0,5,5,2,1.0,1,1,10.0,1.0
train,14729,16,145,9.0625,,11.5,3,17,6,5.5,1,14,20.0,6.0
train,14729,8,67,8.375,,17.0,5,18,2,5.0,1,9,19.0,2.0
train,14729,8,77,9.625,,12.0,3,11,2,8.0,6,10,19.0,2.0
train,14729,14,190,13.571428571428571,,12.375,8,21,7,5.0,2,7,52.0,8.0
train,14729,13,210,16.153846153846153,,10.727272727272727,3,18,10,4.0,1,11,40.0,11.0
train,14729,14,101,7.214285714285714,,14.2,3,10,5,4.0,1,7,14.0,5.0
train,14729,2,81,40.5,,14.0,9,17,4,5.75,3,8,65.0,3.0
train,14729,6,175,29.166666666666668,,11.909090909090908,8,18,11,6.181818181818182,1,11,61.0,11.0
train,14729,8,66,8.25,,9.666666666666666,3,11,2,6.5,3,10,23.0,3.0
train,14729,11,178,16.181818181818183,,11.333333333333334,3,20,10,5.0,1,10,30.0,9.0
train,14729,8,99,12.375,,10.0,3,10,3,3.6666666666666665,3,4,48.0,3.0
train,14729,5,116,23.2,,9.444444444444445,7,13,8,3.625,1,5,60.0,9.0
train,14729,4,60,15.0,,9.0,6,14,3,4.0,2,8,33.0,3.0
train,14729,7,152,21.714285714285715,,13.666666666666666,3,26,11,4.909090909090909,1,11,54.0,9.0
train,14729,9,58,6.444444444444445,,12.0,3,9,1,6.0,6,6,10.0,1.0
train,14729,4,78,19.5,,11.333333333333334,8,15,3,6.666666666666667,3,11,44.0,3.0
train,14729,1,22,22.0,,6.0,5,7,2,2.0,1,3,22.0,2.0
train,14729,3,24,8.0,,12.0,12,12,1,8.0,8,8,12.0,1.0
train,14729,7,60,8.571428571428571,,13.5,5,16,2,6.5,1,12,16.0,2.0
train,14729,28,188,6.714285714285714,,10.833333333333334,3,10,6,2.6666666666666665,1,5,16.0,6.0
train,14729,47,378,8.042553191489361,,15.421052631578947,3,20,23,3.782608695652174,1,8,18.0,19.0
train,14729,5,50,10.0,,9.666666666666666,2,8,4,1.5,1,2,17.0,3.0
train,14729,37,342,9.243243243243244,,19.923076923076923,3,22,14,9.785714285714286,3,15,22.0,13.0
train,14729,6,114,19.0,,14.0,3,16,6,6.333333333333333,3,9,32.0,6.0
train,14729,11,194,17.636363636363637,,12.11111111111111,3,19,8,6.75,2,9,45.0,9.0
train,14729,33,363,11.0,,20.0,1,19,8,6.0,1,14,39.0,9.0
train,14729,2,52,26.0,,10.4,9,12,5,4.0,1,6,30.0,5.0
train,14729,10,201,20.1,,12.0,12,12,1,8.0,8,8,36.0,1.0
train,14729,3,50,16.666666666666668,,8.0,8,8,2,2.5,2,3,29.0,2.0
train,14729,8,103,12.875,,18.0,5,27,5,9.8,3,20,27.0,5.0
train,14729,3,41,13.666666666666666,,11.0,3,12,3,5.666666666666667,4,8,31.0,3.0
train,14729,9,134,14.88888888888889,,24.333333333333332,14,33,3,18.0,9,28,33.0,3.0
train,14729,3,40,13.333333333333334,,10.0,10,10,1,5.0,5,5,23.0,1.0
train,14729,18,191,10.61111111111111,,15.8,3,18,7,6.857142857142857,2,15,40.0,10.0
train,14729,5,50,10.0,,12.5,3,16,2,6.5,3,10,19.0,2.0
train,14729,8,118,14.75,,7.5,4,11,6,2.8333333333333335,1,5,30.0,6.0
train,14729,3,26,8.666666666666666,,10.0,3,8,3,4.0,2,5,12.0,2.0
train,14729,33,314,9.515151515151516,,38.142857142857146,2,26,9,5.555555555555555,2,16,26.0,7.0
train,14729,5,169,33.8,,11.583333333333334,3,17,12,6.5,2,13,99.0,12.0
train,14729,10,124,12.4,,15.0,3,18,7,5.714285714285714,1,11,26.0,7.0
train,14729,3,44,14.666666666666666,,15.0,15,15,2,5.0,4,6,23.0,1.0
train,14729,6,91,15.166666666666666,,13.0,13,13,1,2.0,2,2,26.0,1.0
train,14729,1,18,18.0,,7.0,7,7,1,3.0,3,3,18.0,1.0
train,14729,3,48,16.0,,12.666666666666666,6,14,3,6.333333333333333,4,10,24.0,3.0
train,14729,15,194,12.933333333333334,,10.416666666666666,3,22,10,5.9,1,18,33.0,12.0
train,14729,1,49,49.0,,9.0,6,11,3,2.6666666666666665,2,4,49.0,3.0
train,14729,8,72,9.0,,18.25,4,22,10,3.7,1,14,27.0,4.0
train,14729,9,113,12.555555555555555,,9.875,3,14,9,3.7777777777777777,1,8,41.0,8.0
train,14729,15,268,17.866666666666667,,17.88888888888889,3,23,8,7.25,4,13,61.0,9.0
train,14729,15,270,18.0,,19.416666666666668,2,35,11,7.545454545454546,1,20,61.0,12.0
train,14729,7,103,14.714285714285714,,10.166666666666666,7,14,7,4.714285714285714,1,10,51.0,6.0
train,14729,7,64,9.142857142857142,,16.0,3,14,4,5.0,1,8,14.0,4.0
train,14729,4,31,7.75,,12.0,3,9,1,6.0,6,6,14.0,1.0
train,14729,21,145,6.904761904761905,,16.25,3,24,3,5.666666666666667,1,14,24.0,4.0
train,14729,18,155,8.61111111111111,,13.0,8,16,4,6.75,3,11,18.0,4.0
train,14729,1,35,35.0,,10.0,8,12,2,2.5,1,4,35.0,2.0
train,14729,10,165,16.5,,10.333333333333334,6,15,6,4.833333333333333,1,11,37.0,6.0
train,14729,5,97,19.4,,16.0,5,24,3,7.0,4,9,43.0,3.0
train,14729,5,49,9.8,,10.333333333333334,2,13,3,2.6666666666666665,1,6,13.0,3.0
train,14729,27,210,7.777777777777778,,16.166666666666668,3,29,5,2.6,1,5,29.0,6.0
train,14729,4,28,7.0,,10.0,3,8,2,3.5,3,4,9.0,2.0
train,14729,5,309,61.8,,12.916666666666666,4,18,13,5.153846153846154,1,11,99.0,12.0
train,14729,5,55,11.0,,9.0,2,11,4,2.25,1,5,24.0,3.0
train,14729,4,46,11.5,,8.0,6,10,2,4.0,2,6,17.0,2.0
train,14729,9,86,9.555555555555555,,6.75,3,7,3,1.6666666666666667,1,2,38.0,4.0
train,14729,5,89,17.8,,23.0,6,19,4,6.75,5,10,37.0,3.0
train,14729,10,114,11.4,,13.833333333333334,3,19,6,6.833333333333333,1,14,34.0,6.0
train,14729,7,56,8.0,,23.0,5,16,2,7.5,2,13,16.0,2.0
train,14729,13,99,7.615384615384615,,11.0,3,15,6,5.0,1,10,15.0,6.0
train,14729,6,392,65.33333333333333,,22.615384615384617,8,33,11,14.181818181818182,5,29,230.0,13.0
train,14729,1,17,17.0,,9.0,9,9,1,5.0,5,5,17.0,1.0
train,14729,20,179,8.95,,15.0,3,22,9,4.111111111111111,2,6,40.0,8.0
train,14729,6,82,13.666666666666666,,7.5,6,9,2,2.5,1,4,22.0,2.0
train,14729,14,84,6.0,,11.75,6,12,4,4.25,3,5,12.0,4.0
train,14729,12,121,10.083333333333334,,22.0,7,24,2,12.5,7,18,24.0,2.0
train,14729,13,218,16.76923076923077,,12.2,4,16,5,3.4,1,6,56.0,5.0
train,14729,7,90,12.857142857142858,,16.0,5,18,2,7.0,6,8,39.0,2.0
train,14729,4,33,8.25,,10.0,10,10,1,3.0,3,3,13.0,1.0
train,14729,20,205,10.25,,14.625,3,19,7,5.857142857142857,2,10,26.0,8.0
train,14729,10,64,6.4,,11.5,3,12,1,6.0,6,6,12.0,2.0
train,14729,8,53,6.625,,9.0,9,9,1,4.0,4,4,11.0,1.0
train,14729,14,92,6.571428571428571,,10.571428571428571,3,10,8,2.875,1,8,14.0,7.0
train,14729,21,201,9.571428571428571,,21.0,3,20,8,4.25,1,14,20.0,6.0
train,14729,16,177,11.0625,,15.333333333333334,3,11,6,6.0,3,10,23.0,6.0
train,14729,20,171,8.55,,15.6,3,18,6,6.166666666666667,4,9,22.0,5.0
train,14729,5,45,9.0,,7.0,3,7,3,2.3333333333333335,2,3,18.0,2.0
train,14729,6,34,5.666666666666667,,11.0,3,8,1,5.0,5,5,13.0,1.0
train,14729,6,222,37.0,,10.5,5,17,12,4.75,1,12,78.0,10.0
train,14729,22,194,8.818181818181818,,19.285714285714285,3,21,8,5.25,1,11,21.0,7.0
train,14729,15,98,6.533333333333333,,17.25,3,15,4,6.5,3,10,14.0,4.0
train,14729,1,59,59.0,,12.5,8,17,3,6.0,2,11,59.0,2.0
train,14729,7,45,6.428571428571429,,14.0,5,13,3,4.0,1,10,13.0,2.0
train,14729,7,107,15.285714285714286,,21.0,6,15,1,6.0,6,6,35.0,1.0
train,14729,5,68,13.6,,13.0,9,19,3,7.0,3,13,32.0,3.0
train,14729,6,77,12.833333333333334,,10.0,3,15,5,3.8,2,6,28.0,4.0
train,14729,15,161,10.733333333333333,,16.666666666666668,3,20,8,7.125,1,15,33.0,6.0
train,14729,33,213,6.454545454545454,,20.333333333333332,3,14,2,5.0,3,7,19.0,3.0
train,14729,5,75,15.0,,15.666666666666666,13,20,4,4.0,3,6,33.0,3.0
train,14729,5,115,23.0,,18.333333333333332,1,24,7,7.285714285714286,1,17,55.0,6.0
train,14729,5,68,13.6,,5.0,5,5,2,1.0,1,1,27.0,2.0
train,14729,7,67,9.571428571428571,,9.666666666666666,5,10,3,4.0,1,6,16.0,3.0
train,14729,6,69,11.5,,12.333333333333334,8,17,3,3.3333333333333335,2,5,24.0,3.0
train,14729,1,74,74.0,,12.333333333333334,7,15,3,5.666666666666667,2,10,74.0,3.0
train,14729,6,107,17.833333333333332,,32.333333333333336,3,30,2,7.5,7,8,30.0,3.0
train,14729,21,223,10.619047619047619,,16.5,3,22,9,5.666666666666667,1,15,22.0,10.0
train,14729,1,56,56.0,,17.0,12,22,3,8.0,1,16,56.0,2.0
train,14729,14,198,14.142857142857142,,12.88888888888889,3,17,8,5.75,1,14,50.0,9.0
train,14729,12,87,7.25,,11.142857142857142,3,9,6,4.833333333333333,3,7,11.0,7.0
train,14729,34,225,6.617647058823529,,13.666666666666666,3,16,10,3.9,1,6,24.0,9.0
train,14729,2,26,13.0,,6.5,5,8,2,1.5,1,2,25.0,2.0
train,14729,6,127,21.166666666666668,,10.555555555555555,7,18,9,5.777777777777778,2,14,47.0,9.0
train,14729,12,190,15.833333333333334,,11.4,5,10,5,4.4,3,7,31.0,5.0
train,14729,5,56,11.2,,10.0,3,7,2,2.5,1,4,21.0,1.0
train,14729,5,68,13.6,,15.333333333333334,3,22,3,7.666666666666667,3,14,27.0,3.0
train,14729,11,95,8.636363636363637,,29.0,3,16,2,8.0,8,8,16.0,2.0
train,14729,4,28,7.0,,8.0,6,10,2,3.0,1,5,13.0,2.0
train,14729,16,290,18.125,,27.5,3,31,10,7.2,3,12,37.0,10.0
train,14729,11,196,17.818181818181817,,10.666666666666666,1,19,11,3.909090909090909,1,13,48.0,12.0
train,14729,2,40,20.0,,7.666666666666667,6,10,3,3.0,1,6,32.0,3.0
train,14729,9,178,19.77777777777778,,12.777777777777779,3,26,9,5.444444444444445,1,11,64.0,9.0
train,14729,10,83,8.3,,11.666666666666666,3,13,4,4.25,2,5,13.0,3.0
train,14729,8,131,16.375,,14.428571428571429,3,25,7,6.0,1,12,48.0,7.0
train,14729,12,107,8.916666666666666,,16.0,5,14,6,6.5,3,9,15.0,5.0
train,14729,6,60,10.0,,13.333333333333334,7,14,4,3.25,2,5,14.0,3.0
train,14729,3,32,10.666666666666666,,6.0,4,7,4,1.75,1,3,17.0,4.0
train,14729,3,46,15.333333333333334,,7.5,7,8,2,2.5,1,4,21.0,2.0
train,14729,3,44,14.666666666666666,,9.0,1,9,4,2.25,1,5,25.0,3.0
train,14729,6,88,14.666666666666666,,9.75,3,16,4,4.75,2,8,34.0,4.0
train,14729,5,62,12.4,,16.666666666666668,2,15,3,6.666666666666667,1,10,28.0,3.0
train,14729,11,93,8.454545454545455,,9.714285714285714,3,17,9,3.888888888888889,1,11,17.0,7.0
train,14729,8,116,14.5,,17.25,10,29,3,10.0,6,15,30.0,4.0
train,14729,4,174,43.5,,11.76923076923077,1,16,14,5.642857142857143,1,11,93.0,13.0
train,14729,11,193,17.545454545454547,,35.8,6,31,8,10.875,5,15,32.0,5.0
train,14729,4,62,15.5,,11.666666666666666,8,15,3,5.333333333333333,1,8,23.0,3.0
train,14729,1,20,20.0,,10.0,10,10,2,3.0,1,5,20.0,1.0
train,14729,3,82,27.333333333333332,,17.0,15,19,2,13.0,11,15,35.0,2.0
train,14729,29,250,8.620689655172415,,19.416666666666668,3,25,10,7.8,1,15,31.0,12.0
train,14729,2,88,44.0,,11.666666666666666,7,15,4,5.0,1,10,60.0,3.0
train,14729,1,22,22.0,,7.0,7,7,3,2.6666666666666665,1,4,22.0,2.0
train,14729,27,301,11.148148148148149,,15.5,5,22,15,4.8,1,11,22.0,14.0
train,14729,11,290,26.363636363636363,,28.25,3,31,10,12.3,5,23,50.0,8.0
train,14729,4,40,10.0,,10.333333333333334,3,17,3,6.0,2,13,17.0,3.0
train,14729,5,114,22.8,,9.857142857142858,6,17,7,3.5714285714285716,1,9,43.0,7.0
train,14729,5,37,7.4,,9.0,8,10,2,2.5,1,4,11.0,2.0
train,14729,9,93,10.333333333333334,,11.75,3,14,4,7.5,5,10,23.0,4.0
train,14729,17,244,14.352941176470589,,19.363636363636363,3,41,9,7.333333333333333,2,24,46.0,11.0
train,14729,7,96,13.714285714285714,,9.8,5,13,6,3.5,1,6,38.0,5.0
train,14729,9,241,26.77777777777778,,17.818181818181817,3,25,10,8.4,4,18,74.0,11.0
train,14729,8,90,11.25,,17.666666666666668,4,18,3,11.666666666666666,7,16,21.0,3.0
train,14729,8,68,8.5,,8.285714285714286,3,9,7,2.857142857142857,1,5,16.0,7.0
train,14729,17,177,10.411764705882353,,17.25,3,30,9,6.666666666666667,1,19,33.0,8.0
train,14729,11,232,21.09090909090909,,12.0,12,12,1,7.0,7,7,46.0,1.0
train,14729,23,210,9.130434782608695,,12.5,3,25,5,4.8,1,8,25.0,6.0
train,14729,38,275,7.2368421052631575,,16.272727272727273,3,19,13,5.923076923076923,1,14,19.0,11.0
train,14729,16,251,15.6875,,11.923076923076923,5,15,11,4.636363636363637,1,10,41.0,13.0
train,14729,34,259,7.617647058823529,,14.444444444444445,2,18,9,4.555555555555555,1,15,33.0,9.0
train,14729,2,39,19.5,,13.0,9,19,5,5.2,1,9,21.0,3.0
train,14729,9,88,9.777777777777779,,13.5,6,11,4,7.5,3,8,26.0,4.0
train,14729,4,39,9.75,,12.0,12,12,1,2.0,2,2,13.0,1.0
train,14729,5,150,30.0,,14.666666666666666,3,28,11,6.454545454545454,1,21,42.0,9.0
train,14729,4,62,15.5,,11.666666666666666,1,14,3,4.333333333333333,2,6,29.0,3.0
train,14729,10,79,7.9,,9.8,3,13,7,4.142857142857143,1,8,17.0,5.0
train,14729,2,122,61.0,,9.666666666666666,5,16,8,2.5,1,10,98.0,6.0
train,14729,4,75,18.75,,7.333333333333333,5,9,3,3.0,1,5,38.0,3.0
train,14729,11,120,10.909090909090908,,16.4,3,22,8,4.25,1,8,22.0,5.0
train,14729,9,65,7.222222222222222,,14.5,2,14,3,4.333333333333333,2,6,14.0,2.0
train,14729,4,55,13.75,,12.0,5,10,4,3.0,2,5,19.0,2.0
train,14729,3,44,14.666666666666666,,12.5,6,11,2,4.5,3,6,25.0,2.0
train,14729,19,219,11.526315789473685,,15.2,2,16,5,7.6,1,14,42.0,5.0
train,14729,3,70,23.333333333333332,,11.666666666666666,9,16,2,4.0,3,5,43.0,3.0
train,14729,11,133,12.090909090909092,,8.0,3,9,7,2.7142857142857144,1,4,29.0,7.0
